trials1.thisRepN,trials1.thisTrialN,trials1.thisN,trials1.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,trials3.thisRepN,trials3.thisTrialN,trials3.thisN,trials3.thisIndex,instr1.started,instr1.stopped,instr1Resp.keys,instr1Resp.rt,instr1Resp.started,instr1Resp.stopped,fix1.started,fix1.stopped,trial1Mouse.x,trial1Mouse.y,trial1Mouse.leftButton,trial1Mouse.midButton,trial1Mouse.rightButton,trial1Mouse.time,trial1Mouse.started,trial1Mouse.stopped,step,targetangle_deg,trial1Target.started,trial1Target.stopped,trial1Home.started,trial1Home.stopped,trial1Cursor.started,trial1Cursor.stopped,trial1Num.started,trial1Num.stopped,trial1Skip.keys,trial1Skip.rt,trial1Skip.started,trial1Skip.stopped,instr2.started,instr2.stopped,instr2Resp.keys,instr2Resp.rt,instr2Resp.started,instr2Resp.stopped,fix2.started,fix2.stopped,trial2Mouse.x,trial2Mouse.y,trial2Mouse.leftButton,trial2Mouse.midButton,trial2Mouse.rightButton,trial2Mouse.time,trial2Mouse.started,trial2Mouse.stopped,trial2Target.started,trial2Target.stopped,trial2Home.started,trial2Home.stopped,trial2Cursor.started,trial2Cursor.stopped,trial2Num.started,trial2Num.stopped,trial2Skip.keys,trial2Skip.rt,trial2Skip.started,trial2Skip.stopped,instr3.started,instr3.stopped,instr3Resp.keys,instr3Resp.rt,instr3Resp.started,instr3Resp.stopped,fix3.started,fix3.stopped,trial3Mouse.x,trial3Mouse.y,trial3Mouse.leftButton,trial3Mouse.midButton,trial3Mouse.rightButton,trial3Mouse.time,trial3Mouse.started,trial3Mouse.stopped,trial3Target.started,trial3Target.stopped,trial3Home.started,trial3Home.stopped,trial3Cursor.started,trial3Cursor.stopped,trial3Num.started,trial3Num.stopped,trial3Skip.keys,trial3Skip.rt,trial3Skip.started,trial3Skip.stopped,thanks.started,thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,66,0,66,0,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",30,,,,,,,,,,,,,,,,,,,,,"[-0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334]","[0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.003060499904677272, 0.01315349992364645, 0.032434399938210845, 0.04965339996851981, 0.06634959997609258, 0.08294259989634156, 0.10032749990932643, 0.11636869981884956, 0.1330909999087453, 0.14969709981232882, 0.16631409991532564, 0.1830120999366045, 0.2002697999123484, 0.21650949981994927, 0.2330583999864757]",45.91558389994316,None,45.91558389994316,None,45.91558389994316,None,45.91558389994316,None,45.91558389994316,None,space,0.2083107999060303,45.91558389994316,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_03_1437,mousePos3,2020.1.3,59.97979876167627,
,,,,67,0,67,0,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",60,,,,,,,,,,,,,,,,,,,,,"[-0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334]","[0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.003510999958962202, 0.01518889982253313, 0.03291409998200834, 0.049583799904212356, 0.06618449999950826, 0.08285979996435344, 0.09956379979848862, 0.11666309996508062, 0.13283229991793633, 0.14956119982525706, 0.16622599982656538, 0.1828919998370111, 0.19948369986377656, 0.2161897998303175, 0.23332769982516766]",46.16692059999332,None,46.16692059999332,None,46.16692059999332,None,46.16692059999332,None,46.16692059999332,None,space,0.2209393000230193,46.16692059999332,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_03_1437,mousePos3,2020.1.3,59.97979876167627,
,,,,68,0,68,0,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",30,,,,,,,,,,,,,,,,,,,,,"[-0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334]","[0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.003465800080448389, 0.015192900085821748, 0.027193000074476004, 0.04477889998815954, 0.060502400156110525, 0.07725169998593628, 0.09388040006160736, 0.11062290007248521, 0.12721920013427734, 0.1438961001113057, 0.16051060007885098, 0.17720809997990727, 0.1939086001366377, 0.21055310009978712, 0.22723950003273785, 0.2443310001399368]",46.422588099958375,None,46.422588099958375,None,46.422588099958375,None,46.422588099958375,None,46.422588099958375,None,space,0.22965950006619096,46.422588099958375,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_03_1437,mousePos3,2020.1.3,59.97979876167627,
,,,,69,0,69,0,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",60,,,,,,,,,,,,,,,,,,,,,"[-0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334]","[0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.002976299962028861, 0.01339789992198348, 0.031229000072926283, 0.048537000082433224, 0.06532749999314547, 0.08181010000407696, 0.09859329997561872, 0.11515270010568202, 0.13180430000647902, 0.14849020005203784, 0.1651778998784721, 0.1818599000107497, 0.19820620003156364, 0.21515970001928508, 0.23228910006582737]",46.68316700006835,None,46.68316700006835,None,46.68316700006835,None,46.68316700006835,None,46.68316700006835,None,space,0.21704809996299446,46.68316700006835,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_03_1437,mousePos3,2020.1.3,59.97979876167627,
,,,,70,0,70,0,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",30,,,,,,,,,,,,,,,,,,,,,"[-0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334]","[0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.002875400008633733, 0.013822800014168024, 0.03004679991863668, 0.04671909986063838, 0.06341419997625053, 0.08007709984667599, 0.0972368000075221, 0.11338760005310178, 0.1305380999110639, 0.14671509992331266, 0.16336310002952814, 0.17976149986498058, 0.19674089993350208, 0.21341690002009273, 0.23095609992742538]",46.93487209989689,None,46.93487209989689,None,46.93487209989689,None,46.93487209989689,None,46.93487209989689,None,space,0.21308949985541403,46.93487209989689,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_03_1437,mousePos3,2020.1.3,59.97979876167627,
,,,,71,0,71,0,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",60,,,,,,,,,,,,,,,,,,,,,"[-0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334]","[0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.003021900076419115, 0.014357800129801035, 0.02727620000950992, 0.043948400067165494, 0.060464899986982346, 0.07765930006280541, 0.09391009993851185, 0.11095659993588924, 0.12724220007658005, 0.14388089999556541, 0.1605932000093162, 0.17721630004234612, 0.1940985000692308, 0.210541500011459, 0.22719310014508665, 0.24380240007303655, 0.2609027000144124]",47.18825239990838,None,47.18825239990838,None,47.18825239990838,None,47.18825239990838,None,47.18825239990838,None,space,0.2396241999231279,47.18825239990838,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_03_1437,mousePos3,2020.1.3,59.97979876167627,
,,,,72,0,72,0,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",30,,,,,,,,,,,,,,,,,,,,,"[-0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334]","[0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0036494999658316374, 0.013573399977758527, 0.03167250007390976, 0.04827339993789792, 0.06496959994547069, 0.08162180008366704, 0.09833139996044338, 0.11506449989974499, 0.13163259997963905, 0.14833700004965067, 0.1649799000006169, 0.1817107000388205, 0.19830849999561906, 0.2155949000734836]",47.46706739999354,None,47.46706739999354,None,47.46706739999354,None,47.46706739999354,None,47.46706739999354,None,space,0.2011416000314057,47.46706739999354,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_03_1437,mousePos3,2020.1.3,59.97979876167627,
,,,,73,0,73,0,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",60,,,,,,,,,,,,,,,,,,,,,"[-0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334]","[0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0028512999415397644, 0.013512300094589591, 0.03126329998485744, 0.04848090000450611, 0.06515639997087419, 0.08177349995821714, 0.09875939995981753, 0.11554919998161495, 0.13180160010233521, 0.14846440008841455, 0.16516760014928877, 0.1818107001017779, 0.19851620006375015, 0.21513200015760958, 0.23177590011619031, 0.24844820005819201]",47.6996925000567,None,47.6996925000567,None,47.6996925000567,None,47.6996925000567,None,47.6996925000567,None,space,0.22414489998482168,47.6996925000567,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_03_1437,mousePos3,2020.1.3,59.97979876167627,
,,,,74,0,74,0,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",30,,,,,,,,,,,,,,,,,,,,,"[-0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334]","[0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.002960499841719866, 0.014204500010237098, 0.028602599864825606, 0.04520189994946122, 0.06188359996303916, 0.07907889992929995, 0.09519609995186329, 0.11184659996069968, 0.1282377999741584, 0.14549619983881712, 0.16182489995844662, 0.17851300002075732, 0.19511989993043244, 0.21186439995653927, 0.22886170004494488]",47.97001009993255,None,47.97001009993255,None,47.97001009993255,None,47.97001009993255,None,47.97001009993255,None,space,0.20991369988769293,47.97001009993255,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_03_1437,mousePos3,2020.1.3,59.97979876167627,
,,,,75,0,75,0,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",60,,,,,,,,,,,,,,,,,,,,,"[-0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334]","[0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.003019999945536256, 0.01429289998486638, 0.031846500001847744, 0.0484869999345392, 0.06513729994185269, 0.08182129985652864, 0.09904869995079935, 0.11515219998545945, 0.13183359988033772, 0.14815200003795326, 0.1648601999040693, 0.18168829986825585, 0.19843490002676845, 0.21510799997486174, 0.2314982998650521, 0.24880309985019267]",48.21655149990693,None,48.21655149990693,None,48.21655149990693,None,48.21655149990693,None,48.21655149990693,None,space,0.22732540010474622,48.21655149990693,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_03_1437,mousePos3,2020.1.3,59.97979876167627,
,,,,76,0,76,0,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",30,,,,,,,,,,,,,,,,,,,,,"[-0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334]","[0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.002875400008633733, 0.013820900116115808, 0.03149439999833703, 0.04834310011938214, 0.06481390004046261, 0.08142650010995567, 0.09822529996745288, 0.11478019994683564, 0.13144530006684363, 0.148225300014019, 0.16486779996193945, 0.18153359997086227, 0.19810290005989373, 0.21477070008404553, 0.23189860000275075]",48.48338870005682,None,48.48338870005682,None,48.48338870005682,None,48.48338870005682,None,48.48338870005682,None,space,0.20855890004895627,48.48338870005682,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_03_1437,mousePos3,2020.1.3,59.97979876167627,
,,,,77,0,77,0,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",60,,,,,,,,,,,,,,,,,,,,,"[-0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334]","[0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.003518700134009123, 0.014761100057512522, 0.03207690012641251, 0.04915140010416508, 0.0652562000323087, 0.0819815001450479, 0.09867640002630651, 0.11528200004249811, 0.1319339000619948, 0.14870389993302524, 0.1653376999311149, 0.1819869999308139, 0.19868290005251765, 0.21545880008488894]",48.73335110000335,None,48.73335110000335,None,48.73335110000335,None,48.73335110000335,None,48.73335110000335,None,space,0.19055110006593168,48.73335110000335,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_03_1437,mousePos3,2020.1.3,59.97979876167627,
,,,,78,0,78,0,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",30,,,,,,,,,,,,,,,,,,,,,"[-0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334]","[0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0028723999857902527, 0.012671899981796741, 0.03138919989578426, 0.04879510006867349, 0.06588670006021857, 0.08183469995856285, 0.09871659986674786, 0.11534149991348386, 0.1319800999481231, 0.1486428000498563, 0.16522409999743104, 0.18193820002488792, 0.19869689992628992, 0.21566680003888905]",48.965363200055435,None,48.965363200055435,None,48.965363200055435,None,48.965363200055435,None,48.965363200055435,None,space,0.19859719998203218,48.965363200055435,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_03_1437,mousePos3,2020.1.3,59.97979876167627,
,,,,79,0,79,0,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",60,,,,,,,,,,,,,,,,,,,,,"[-0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334]","[0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.003409600118175149, 0.015405600192025304, 0.03294360009022057, 0.04961930005811155, 0.06658060010522604, 0.0834510000422597, 0.09957850002683699, 0.11617890000343323, 0.13289900007657707, 0.14955820003524423, 0.16631890018470585, 0.18328890018165112, 0.19959680014289916, 0.21624680003151298, 0.23365040007047355]",49.19964429992251,None,49.19964429992251,None,49.19964429992251,None,49.19964429992251,None,49.19964429992251,None,space,0.22020740015432239,49.19964429992251,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_03_1437,mousePos3,2020.1.3,59.97979876167627,
,,,,80,0,80,0,,,,,,,,,,,,,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",30,,,,,,,,,,,,,,,,,,,,,"[-0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334, -0.20052083333333334]","[0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334, 0.13020833333333334]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.003368800040334463, 0.01468420005403459, 0.031896600034087896, 0.04855909990146756, 0.06543820002116263, 0.081909199943766, 0.09861400001682341, 0.1152844000607729, 0.13183079985901713, 0.14862850005738437, 0.16521360003389418, 0.18186939996667206, 0.19859659997746348, 0.2157081998884678]",49.450721400091425,None,49.450721400091425,None,49.450721400091425,None,49.450721400091425,None,49.450721400091425,None,space,0.20148180006071925,49.450721400091425,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,001,2020_Jun_03_1437,mousePos3,2020.1.3,59.97979876167627,
